,days,len_day_data,neg_res,neut_tweet,pos_tweet
888,2018-06-16 14:30:00,357,10.084033613445378,48.4593837535014,41.45658263305322
889,2018-06-13 00:00:00,51,11.764705882352942,60.78431372549019,27.45098039215686
890,2018-06-08 20:15:00,48,10.416666666666666,41.666666666666664,47.916666666666664
891,2018-06-17 00:15:00,420,5.714285714285714,45.95238095238095,48.333333333333336
892,2018-06-18 21:45:00,403,14.392059553349876,38.21339950372209,47.39454094292804
893,2018-06-07 09:30:00,58,10.344827586206897,48.275862068965516,41.37931034482759
894,2018-06-04 03:30:00,69,15.942028985507246,55.072463768115945,28.985507246376812
895,2018-06-09 17:45:00,54,3.7037037037037037,40.74074074074074,55.55555555555556
896,2018-06-08 20:00:00,42,14.285714285714286,30.952380952380953,54.76190476190476
897,2018-06-08 04:15:00,51,11.764705882352942,41.1764705882353,47.05882352941177
898,2018-06-14 05:45:00,56,12.5,46.42857142857143,41.07142857142857
899,2018-06-13 15:45:00,65,10.76923076923077,53.84615384615385,35.38461538461539
900,2018-06-04 03:45:00,36,13.88888888888889,33.333333333333336,52.77777777777778
901,2018-06-17 11:00:00,361,4.7091412742382275,42.659279778393355,52.63157894736842
902,2018-06-13 02:30:00,50,12.0,40.0,48.0
